time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
724,52.20,42.24,34.82,28.61,26.55,22.68
726,52.20,42.24,34.82,28.80,26.19,22.94
728,52.20,42.35,34.82,28.71,25.93,22.68
730,52.34,42.35,34.92,28.71,26.55,22.60
732,52.34,42.69,34.82,28.80,26.37,22.60
734,52.49,42.35,35.12,28.71,26.37,21.99
736,52.20,42.46,34.92,28.34,26.28,22.86
739,52.34,42.80,34.92,28.89,26.46,22.77
741,52.49,42.46,35.12,28.80,26.46,21.99
743,52.49,42.57,34.82,28.80,26.64,23.12
745,52.49,42.01,34.92,28.98,26.46,22.60
747,52.34,42.57,35.12,28.98,26.37,22.94
749,52.63,42.69,35.32,28.89,26.73,22.68
751,52.63,42.69,35.22,28.89,26.73,22.60
753,52.63,42.69,35.32,28.89,26.46,22.60
755,52.63,42.69,35.32,28.89,26.82,22.68
757,52.63,42.80,35.32,28.89,26.82,22.68
759,52.63,42.80,35.42,28.89,26.55,22.94
761,52.63,43.03,35.22,29.07,26.64,22.60
763,52.77,42.91,35.32,28.98,26.82,22.77
765,52.63,43.14,35.22,29.16,26.64,22.42
767,52.77,42.91,35.42,28.98,26.91,22.51
769,52.63,43.03,35.42,29.25,26.55,22.94
771,52.63,43.03,35.42,28.61,26.55,22.86
773,52.77,43.03,35.61,29.07,26.73,22.68
775,52.20,43.14,35.51,29.07,26.64,22.42
777,52.77,43.14,35.51,29.07,26.73,22.60
779,52.91,43.14,35.12,29.07,26.82,22.60
781,52.06,43.14,35.71,29.07,26.82,22.77
783,53.93,43.26,35.71,29.16,26.73,22.68
785,53.06,43.26,35.61,29.16,26.10,22.60
787,53.06,43.26,35.61,29.16,26.91,22.60
789,53.20,42.80,35.61,29.43,26.64,22.77
791,53.34,43.37,35.81,29.34,26.82,22.68
793,53.20,43.48,35.61,29.53,26.64,22.86
796,53.20,43.48,35.51,29.25,26.91,22.68
798,53.20,42.91,35.61,29.43,26.73,22.68
800,53.34,43.48,35.91,29.25,26.82,22.86
802,53.34,43.60,35.71,29.62,26.64,22.68
804,53.34,43.60,35.91,29.34,27.08,22.60
806,53.20,43.60,35.81,28.89,26.64,22.94
808,52.63,43.60,36.01,29.43,26.82,22.25
810,53.34,43.72,35.81,29.43,26.99,22.60
812,53.49,43.72,35.81,29.34,26.99,22.60
814,54.07,43.72,36.11,29.53,26.82,23.03
816,53.49,43.72,36.11,29.43,27.08,22.60
818,53.63,43.72,36.21,29.43,26.99,22.77
820,53.63,43.95,36.01,29.53,26.99,22.68
822,53.78,43.95,36.01,29.53,26.91,22.68
824,53.49,43.95,36.11,29.62,26.82,22.94
826,53.93,43.95,35.81,29.43,26.99,22.77
828,53.93,43.95,35.91,29.53,26.99,22.86
830,53.93,44.06,36.21,29.53,27.17,22.68
832,53.93,43.95,36.41,29.62,26.91,22.51
834,53.93,43.95,36.41,29.53,26.91,21.99
836,53.93,44.18,36.21,29.62,27.26,22.51
838,54.82,44.06,36.31,29.80,26.91,22.77
840,54.07,44.18,36.31,29.71,26.91,23.03
842,54.07,44.30,36.21,29.80,26.99,22.60
844,54.07,44.41,36.31,29.71,27.26,22.51
846,54.07,44.53,36.31,29.71,26.37,22.51
848,54.07,44.30,36.41,29.71,26.99,23.03
850,54.22,44.30,36.41,29.71,27.08,22.60
853,54.22,44.41,36.31,29.80,26.55,22.60
855,54.22,44.41,36.51,29.80,26.82,22.60
857,54.07,44.65,36.51,29.99,27.08,22.68
859,55.12,44.41,36.51,29.80,27.08,22.77
861,54.52,44.53,36.51,29.34,27.08,22.77
863,54.22,44.77,36.51,29.89,27.26,22.60
865,54.22,44.53,36.62,29.89,27.26,22.68
867,54.22,44.77,36.62,29.89,27.26,22.60
869,54.22,44.65,36.62,29.99,27.17,22.60
871,54.37,45.12,36.62,29.89,26.55,22.60
873,54.52,44.65,36.82,29.99,27.08,22.86
